team1_champ1,team1_champ2,team1_champ3,team1_champ4,team1_champ5,team2_champ1,team2_champ2,team2_champ3,team2_champ4,team2_champ5,result
28,135,5,137,40,152,133,49,53,37,1
6,148,115,93,37,28,135,3,32,10,1
34,19,20,32,85,12,70,100,93,40,0
36,1,138,93,66,34,135,38,64,43,0
28,133,97,104,127,45,135,25,32,43,0
152,139,48,53,121,34,92,25,93,40,1
34,139,18,113,121,61,148,5,93,37,0
28,135,39,71,10,152,133,141,32,43,0
6,133,3,104,127,45,135,25,9,21,0
6,2,100,93,44,136,92,25,53,37,0
140,70,38,93,117,152,109,25,9,21,1
2,27,31,93,43,140,139,138,53,37,0
94,135,8,14,91,74,2,158,9,40,0
136,135,60,93,40,24,70,49,32,66,1
74,70,8,75,66,52,135,25,32,10,1
34,148,25,64,51,33,73,39,93,37,0
36,92,25,93,43,126,148,31,53,72,0
152,135,42,93,21,12,27,31,32,43,0
67,70,38,9,90,157,135,25,93,66,1
28,135,158,53,40,152,27,17,93,37,0
34,135,100,48,91,24,133,25,93,66,1
136,89,8,93,44,51,133,25,99,10,0
76,70,49,32,10,152,86,59,17,43,1
34,35,100,53,44,157,92,8,71,66,0
12,70,25,14,10,34,153,100,53,43,0
94,135,49,32,43,152,70,5,53,44,1
34,109,31,32,85,6,148,39,75,37,0
34,135,49,142,44,41,70,158,32,21,1
56,135,25,93,85,51,92,100,14,10,1
76,133,100,93,12,67,92,158,32,66,0
12,135,49,53,40,69,70,100,32,21,0
52,12,127,93,90,61,135,100,32,21,0
36,70,39,93,66,152,92,100,9,21,0
76,133,100,137,37,28,135,31,93,40,0
67,92,8,93,43,45,135,100,104,44,1
38,70,25,32,43,52,86,49,53,37,1
55,139,20,93,10,12,2,158,32,43,1
34,139,49,53,43,38,135,60,93,37,0
152,133,157,93,10,34,148,49,53,43,0
100,135,38,53,66,88,70,8,93,10,0
152,135,100,9,44,34,139,18,53,129,1
34,16,100,83,37,55,27,25,14,10,0
133,135,25,93,44,34,152,97,113,37,1
140,135,8,32,21,28,70,17,93,37,0
6,92,17,93,37,55,73,158,53,40,1
39,92,138,93,40,38,148,112,9,21,1
12,133,38,93,43,28,27,100,135,40,0
18,139,8,93,37,34,27,25,142,40,0
26,148,17,53,37,152,135,25,93,44,0
152,92,100,53,51,81,135,141,32,43,0
2,135,100,68,10,34,148,8,32,66,1
76,27,46,32,43,67,92,8,53,10,0
34,33,100,53,37,2,27,46,137,140,1
28,27,46,93,85,56,135,25,159,10,1
2,135,25,159,10,28,27,38,83,5,1
24,135,141,104,127,55,148,145,93,43,0
94,132,100,93,37,74,148,38,53,140,1
56,27,100,159,129,54,33,145,93,140,1
56,27,25,159,129,54,33,145,53,66,0
34,135,46,104,62,45,148,8,32,43,1
12,139,18,159,43,24,135,46,53,40,1
28,135,97,53,37,52,27,64,93,140,0
74,27,145,93,10,76,70,3,53,37,1
74,135,46,93,37,148,27,31,104,127,1
152,92,25,32,43,138,70,145,93,37,0
52,152,46,32,140,38,135,8,104,21,0
152,27,3,53,10,45,135,46,93,37,1
2,33,46,93,43,133,70,145,53,10,0
20,33,145,93,37,28,135,8,53,43,1
2,148,145,159,43,76,135,17,93,15,0
76,135,46,93,72,152,133,100,137,140,1
28,148,46,32,5,2,135,145,53,10,1
28,135,145,53,10,74,27,49,93,43,0
74,27,8,9,21,28,133,46,53,37,0
24,27,39,93,37,2,92,100,137,140,0
2,70,39,93,140,74,27,25,53,10,1
74,152,17,53,140,76,135,25,93,10,1
2,27,46,53,15,59,70,145,93,10,1
38,70,25,53,66,152,148,100,32,140,1
2,133,17,93,37,28,33,8,53,140,0
2,27,17,53,43,74,132,46,32,37,1
152,135,157,93,21,158,70,2,53,12,1
138,33,39,93,10,2,27,59,64,43,1
2,135,72,93,37,13,70,39,32,43,1
12,92,145,68,64,76,135,17,32,44,1
28,148,5,159,129,138,70,46,14,43,1
74,70,25,159,43,152,13,144,113,51,1
7,27,38,9,21,2,133,39,53,43,0
138,148,46,93,44,45,135,31,53,10,0
2,33,158,159,10,74,27,46,104,21,1
157,27,31,93,10,2,33,145,32,15,1
6,27,25,159,43,88,148,65,75,66,1
152,70,8,32,10,138,135,46,64,66,1
74,70,8,93,10,2,135,100,75,43,1
74,132,21,23,43,28,148,50,32,66,1
59,139,8,93,43,74,70,145,53,10,1
74,135,25,53,121,12,33,59,137,37,0
28,70,46,9,66,51,139,18,137,43,0
12,27,25,93,37,6,70,3,53,21,1
138,135,17,93,66,61,148,145,53,37,0
52,152,65,93,43,74,118,17,53,37,1
28,148,49,93,43,159,70,95,64,10,0
52,139,18,93,10,51,135,158,9,21,0
2,133,39,93,37,74,135,46,137,44,1
2,135,17,93,44,74,33,145,75,72,1
152,27,72,93,10,52,135,145,53,140,1
74,70,145,93,140,76,27,97,137,72,1
76,148,145,159,87,67,152,72,23,123,0
74,27,3,9,21,152,133,17,93,37,0
74,27,8,93,10,59,148,145,54,43,0
2,144,3,93,40,88,33,145,53,21,1
2,133,39,104,127,74,135,3,137,43,1
74,27,46,159,40,2,35,34,32,43,1
138,132,25,53,37,67,70,17,93,140,1
12,135,25,93,43,28,33,46,32,15,0
52,27,8,93,121,24,135,39,104,127,1
51,152,141,53,37,26,27,25,93,43,0
74,152,46,93,140,76,33,138,99,43,1
152,70,38,93,10,76,27,25,53,43,0
86,27,141,54,43,2,130,39,9,10,0
2,133,3,53,37,74,70,46,93,140,0
138,27,31,159,10,51,33,145,53,43,0
12,148,100,93,140,24,135,49,53,85,0
12,135,31,159,140,34,19,48,83,15,1
138,135,145,53,51,45,27,3,93,43,1
61,2,25,93,43,74,33,8,53,37,1
146,80,147,143,39,126,70,83,14,123,1
70,33,17,104,127,2,132,145,53,117,0
52,70,17,9,66,59,92,38,53,72,1
12,2,3,137,123,28,152,145,32,140,0
34,19,46,75,66,38,27,3,93,40,0
76,70,46,93,37,28,135,17,53,40,0
2,135,5,104,127,6,148,64,32,10,1
76,70,17,93,37,28,135,64,53,66,1
86,148,145,93,40,2,92,46,53,37,0
76,152,17,93,140,59,135,8,32,37,1
34,27,39,75,66,76,135,145,93,37,1
12,27,42,9,21,86,92,46,104,127,0
74,70,46,104,127,45,27,31,93,43,0
2,27,39,93,40,28,70,145,53,43,0
56,27,72,104,21,74,132,158,159,43,1
74,27,158,53,10,56,92,145,93,140,0
72,33,145,83,118,152,70,39,53,140,0
52,70,39,93,10,56,135,145,53,43,0
74,95,145,9,51,59,70,60,159,43,0
152,135,46,137,43,52,19,38,53,10,0
61,148,72,9,10,28,150,5,93,127,0
21,16,57,93,37,146,153,39,48,91,1
34,27,46,159,5,74,33,25,53,44,0
74,33,145,93,140,54,70,46,143,43,1
24,109,50,129,71,45,27,72,159,156,0
6,159,25,93,127,2,58,17,53,40,1
2,132,39,53,10,74,27,3,137,140,0
28,135,25,53,37,76,132,157,65,43,1
138,27,46,53,140,2,33,17,71,43,1
2,135,17,93,10,74,148,145,53,37,1
74,33,57,93,44,59,152,34,17,10,1
74,27,72,93,44,52,70,145,159,66,1
2,152,46,32,21,138,27,112,93,37,1
36,70,159,9,66,74,27,38,93,21,1
38,135,145,93,43,152,27,17,53,66,0
6,148,158,93,43,34,70,25,53,10,1
74,33,46,159,43,76,27,25,53,66,0
38,135,49,93,140,152,27,145,53,40,0
34,70,100,99,10,76,135,49,93,43,0
34,139,145,53,37,28,27,72,32,43,1
28,33,72,159,44,26,135,49,83,85,1
34,70,17,53,37,74,135,46,9,10,1
74,27,97,93,140,24,33,25,53,43,1
76,133,145,93,43,74,70,141,159,15,1
152,148,145,159,140,76,16,46,93,43,0
74,27,145,53,43,152,135,158,93,66,0
152,33,38,9,129,74,135,145,32,66,0
76,135,38,93,10,138,70,49,32,21,1
71,27,46,99,10,56,148,145,53,43,0
152,27,38,14,43,74,70,39,75,21,1
2,27,17,9,21,138,135,49,93,140,1
138,148,158,93,140,152,27,17,53,10,0
152,153,145,53,140,38,27,72,93,43,0
152,27,5,53,140,38,92,46,93,66,1
2,16,64,53,10,12,135,112,159,37,1
28,92,145,159,10,2,70,25,53,43,1
38,27,46,53,140,2,135,141,159,37,0
76,92,13,159,10,2,77,39,53,43,1
2,92,8,9,21,12,135,6,54,40,1
52,27,46,53,37,24,2,3,9,21,1
74,33,38,53,37,28,135,3,9,21,1
12,148,46,159,40,152,58,112,140,68,0
152,16,64,134,129,38,135,50,54,68,1
152,58,17,9,43,76,148,59,99,85,1
24,16,117,159,43,138,135,141,93,40,1
76,70,17,75,66,86,148,158,93,37,1
76,70,101,75,66,6,27,64,93,10,1
24,92,64,53,140,51,132,46,93,37,0
2,109,3,93,10,13,155,17,53,40,1
38,2,145,53,140,34,70,141,93,37,1
28,70,5,9,21,12,148,112,53,140,0
52,135,158,54,37,76,95,46,99,10,1
2,135,17,93,43,67,95,158,53,37,1
152,135,100,104,127,76,148,49,159,140,0
56,33,46,137,117,54,148,31,93,140,0
138,132,100,104,127,54,33,145,93,43,1
56,132,8,104,127,74,33,38,53,43,1
94,132,100,93,43,2,33,46,53,10,0
74,132,141,93,66,55,92,145,53,140,0
34,135,100,159,129,2,148,145,53,68,1
74,139,138,93,37,59,132,100,53,140,1
52,27,8,93,40,28,89,46,104,127,1
21,133,72,75,43,12,132,65,93,10,1
55,152,46,53,37,76,27,17,32,10,0
76,70,25,93,44,67,148,145,53,43,1
21,135,141,53,44,34,139,49,159,66,0
28,33,141,93,15,45,92,145,159,10,0
112,148,25,9,43,24,27,138,64,51,0
74,70,8,159,43,152,27,46,83,10,1
100,135,24,53,85,38,133,8,23,43,1
45,92,3,104,127,28,135,158,9,21,0
59,33,49,93,10,74,133,31,137,140,1
38,135,145,53,43,2,92,46,9,10,0
74,135,100,93,43,28,33,145,53,140,1
38,33,158,93,37,6,16,100,32,140,1
76,27,100,53,10,2,132,72,93,44,1
74,148,145,104,21,36,135,31,137,43,1
2,148,8,93,43,59,27,100,53,37,0
2,27,25,93,140,76,135,100,53,43,1
76,92,39,93,140,38,70,145,53,72,0
12,70,21,93,40,74,92,3,104,127,1
76,92,145,93,37,12,135,3,104,127,1
28,130,145,53,43,52,33,39,137,140,0
6,70,18,53,15,24,139,158,93,84,1
38,27,158,53,140,74,70,49,71,85,1
34,135,158,93,5,45,70,122,137,66,0
6,27,8,93,40,74,148,46,53,43,0
21,80,39,159,121,2,70,31,53,43,0
24,135,100,93,66,76,33,38,53,140,1
12,27,72,93,156,2,92,25,159,40,0
24,33,46,9,10,76,27,141,53,140,0
81,132,141,93,66,152,135,101,53,140,0
133,135,119,93,68,152,132,20,159,40,1
76,133,158,93,10,2,135,38,134,85,0
152,135,145,32,21,133,132,8,137,68,1
24,92,145,93,37,74,27,49,79,43,1
76,135,46,137,21,2,118,141,32,66,0
38,70,46,53,44,152,92,8,93,37,1
138,148,158,137,21,12,2,100,32,66,1
2,135,8,53,40,52,148,17,137,43,0
138,148,145,159,43,74,27,25,93,37,1
126,132,46,9,21,28,92,145,159,5,0
28,27,46,53,37,24,135,145,93,40,0
74,27,49,93,21,28,105,20,54,85,0
76,27,100,159,40,51,148,25,53,43,0
76,148,25,159,10,138,135,8,93,40,0
55,33,8,93,66,76,135,97,53,140,1
138,29,21,93,43,56,2,64,53,40,1
152,135,25,93,37,2,33,39,53,43,1
74,27,158,93,10,24,33,17,53,37,1
2,105,25,93,43,28,27,117,53,129,1
51,70,158,93,40,24,135,145,53,10,0
76,27,145,159,10,52,132,39,53,140,1
152,2,39,159,129,28,27,8,93,40,0
2,139,8,75,37,36,27,46,53,140,1
34,152,46,53,40,38,27,8,32,21,1
34,148,25,93,44,74,135,158,14,43,0
152,27,145,53,121,2,29,39,93,40,1
28,139,145,159,123,76,135,39,93,140,0
6,27,100,93,72,74,135,145,53,43,0
76,92,39,93,43,59,27,38,53,140,1
157,132,145,93,10,76,13,38,53,43,0
38,135,145,104,21,59,133,49,32,66,0
6,132,46,93,37,24,148,145,53,43,1
76,70,46,93,85,59,135,145,53,140,0
76,70,145,93,37,152,135,83,137,10,1
2,70,49,53,37,76,16,145,32,43,1
38,135,145,93,140,152,27,39,75,10,1
34,135,31,93,43,12,27,145,53,10,1
28,27,72,53,140,24,148,145,93,44,1
157,27,46,53,43,28,70,49,93,37,1
61,27,46,159,140,36,2,3,53,43,0
2,70,82,93,43,152,27,145,53,10,1
28,27,72,104,10,157,135,46,93,123,0
36,148,46,104,43,34,70,49,93,127,1
2,16,21,93,10,34,70,17,53,123,0
157,33,46,32,140,74,135,21,9,85,0
12,148,145,159,129,74,27,38,83,51,0
59,135,158,159,40,2,58,25,93,43,0
24,33,46,93,43,74,2,145,68,55,1
34,92,8,93,43,24,27,46,53,10,0
2,92,3,93,66,152,86,25,53,43,1
38,148,145,93,43,34,92,25,53,10,1
28,33,145,159,129,74,2,97,93,43,0
152,70,20,25,140,76,139,46,53,72,0
152,70,145,159,10,38,135,158,53,66,0
2,33,46,93,85,76,135,97,32,10,1
74,132,21,93,140,52,27,8,53,37,0
52,135,145,93,51,74,148,158,143,43,1
2,139,138,53,43,74,70,17,137,140,1
2,135,46,159,43,52,139,112,83,140,1
51,33,158,53,10,24,139,145,79,43,0
138,73,20,18,66,2,132,46,14,10,1
76,135,39,53,37,74,148,145,137,43,0
2,135,8,159,10,152,148,25,93,43,0
152,27,39,9,129,74,135,46,159,123,0
2,148,145,137,43,138,135,38,53,140,1
74,92,46,159,40,28,27,8,53,72,1
59,27,145,9,10,74,70,39,14,43,1
45,27,5,159,66,55,33,46,83,129,0
51,135,8,93,37,152,70,49,53,43,1
76,135,46,137,43,74,27,38,48,44,1
56,80,25,93,37,24,33,46,9,21,0
152,70,46,75,43,76,27,145,14,140,0
34,70,145,93,44,74,135,49,53,43,1
94,148,145,93,10,2,70,158,159,129,1
2,27,158,93,37,28,148,145,9,21,0
28,148,46,159,44,74,70,141,83,66,0
34,33,112,159,66,74,133,46,53,140,1
2,27,145,137,140,74,70,158,93,37,1
152,27,145,53,123,38,148,8,75,140,0
51,33,3,93,40,26,73,39,9,21,1
152,103,46,137,140,76,27,25,53,85,0
24,135,158,93,140,2,148,25,53,43,1
152,27,25,53,72,76,33,145,75,140,1
2,148,158,93,10,67,135,25,53,21,0
74,135,145,137,37,76,2,46,53,66,1
74,27,145,93,140,6,135,46,53,117,1
152,135,49,93,140,45,47,59,53,43,1
152,135,20,93,37,2,70,46,53,10,0
6,135,159,93,140,74,70,122,137,37,1
2,135,158,159,129,74,33,145,104,21,1
152,33,145,23,66,74,135,39,159,43,1
138,152,8,53,43,12,70,145,93,10,0
34,70,46,93,43,12,27,8,53,10,1
74,92,145,93,140,152,70,17,53,37,1
74,139,34,93,43,152,27,145,32,10,0
56,133,49,93,10,74,27,60,53,37,0
2,27,46,53,85,152,70,141,93,66,1
138,70,25,79,43,74,27,141,137,140,0
28,135,46,9,21,55,148,8,159,43,1
74,132,38,9,43,59,27,39,53,21,1
74,133,49,159,140,136,33,46,53,37,1
2,70,39,159,43,100,27,122,32,10,1
2,33,97,93,44,59,27,145,53,10,0
34,70,65,32,66,33,148,46,93,43,0
138,131,46,53,140,26,70,17,93,66,0
59,33,145,93,140,2,27,38,53,10,1
74,92,46,75,66,76,27,8,32,43,1
74,135,46,93,5,2,139,20,17,10,0
52,27,17,93,10,74,135,158,53,43,1
2,148,46,99,10,152,70,8,93,43,1
12,139,95,93,10,74,2,17,32,43,0
74,148,49,159,43,25,27,158,93,140,0
152,70,46,53,66,38,135,112,32,43,1
76,70,3,93,140,67,27,46,53,160,1
76,33,46,53,43,56,70,145,93,140,1
152,135,31,53,43,76,148,145,93,10,1
152,135,145,159,10,38,27,72,93,43,1
76,33,39,159,10,74,27,145,93,44,1
12,27,100,159,10,24,70,31,93,37,1
2,33,145,93,43,74,135,25,53,10,1
76,139,138,93,43,74,148,46,53,10,1
76,135,46,99,44,74,70,5,14,43,0
74,70,31,159,15,56,27,46,53,43,1
74,135,145,159,15,59,133,17,14,43,0
28,70,46,32,15,38,109,158,53,37,1
74,148,145,93,10,67,27,46,53,85,1
38,70,49,93,72,52,27,158,14,85,0
152,27,5,75,66,2,70,100,93,10,1
36,70,49,93,15,152,109,145,14,43,1
138,135,158,53,43,26,148,145,93,140,0
152,27,46,53,44,36,133,38,93,10,1
74,109,145,14,43,152,70,49,93,37,0
74,70,46,75,66,36,139,34,83,160,1
52,135,39,93,140,38,27,145,134,44,1
74,135,21,93,44,59,92,100,64,43,1
152,148,25,9,21,76,133,145,75,140,0
2,135,145,104,10,131,148,25,32,43,0
138,148,39,159,66,152,27,145,71,10,0
74,148,25,93,140,138,70,145,53,37,0
76,109,100,159,85,74,27,3,14,43,0
74,92,25,93,43,152,135,21,53,51,0
52,133,46,9,43,74,47,59,53,10,0
74,148,158,159,129,152,135,3,53,43,0
74,152,25,93,43,67,7,46,159,44,1
12,70,49,48,91,2,135,158,53,37,1
74,33,145,75,43,2,27,3,159,15,1
74,135,145,93,140,52,27,49,53,160,1
152,135,5,32,15,2,33,46,93,43,1
38,27,158,93,43,152,33,145,14,10,1
74,27,39,53,43,59,33,145,93,140,1
61,152,46,53,15,76,135,25,93,85,1
74,133,145,93,43,52,148,46,53,10,0
2,92,25,93,85,67,12,46,53,37,0
12,135,38,53,140,24,148,145,137,43,0
38,148,76,14,5,6,27,158,93,10,0
59,152,100,53,140,74,27,3,75,37,0
2,131,46,53,37,74,27,25,93,43,0
152,135,83,99,66,2,70,145,53,140,0
152,135,3,53,43,38,33,145,93,51,0
12,92,49,48,91,131,70,158,53,43,0
74,148,145,32,10,18,27,8,93,43,0
74,70,38,93,140,46,27,157,32,72,1
2,133,8,159,129,36,70,46,53,43,0
2,135,158,75,10,152,70,8,93,43,1
74,33,97,93,43,152,16,145,159,10,1
157,33,39,159,43,152,27,145,93,10,1
152,148,31,159,66,34,33,25,93,40,0
28,148,25,159,10,74,33,17,93,140,0
51,86,46,53,37,54,70,5,9,21,1
152,27,158,32,129,76,132,145,53,37,0
133,86,17,93,37,126,70,21,159,43,0
2,13,159,32,43,138,135,145,93,37,0
6,135,8,159,21,74,148,72,93,160,0
55,148,39,159,43,76,27,20,99,10,1
46,133,157,93,140,52,92,145,53,37,1
67,27,39,93,121,24,16,72,104,21,0
6,131,21,104,44,51,135,46,32,123,0
152,139,18,53,37,26,118,76,93,43,0
76,92,49,93,15,28,148,158,32,43,0
74,132,25,83,37,28,139,157,14,43,1
38,148,145,53,72,24,135,17,79,66,0
52,27,38,93,10,74,148,60,14,15,0
34,109,158,93,43,28,135,49,99,10,1
61,27,158,93,51,45,73,39,53,43,1
2,27,158,75,43,74,33,145,53,85,1
74,33,39,159,43,55,135,21,14,10,1
2,33,38,159,10,138,86,25,53,43,1
52,33,145,159,43,38,70,100,9,21,1
52,13,39,93,10,38,27,76,53,15,0
52,33,8,53,37,76,148,31,93,160,1
74,148,145,93,43,34,70,17,53,140,1
74,27,145,93,22,76,135,72,53,66,1
138,135,38,53,44,12,27,20,14,43,1
94,33,46,93,10,12,148,17,68,51,1
152,70,145,75,66,76,33,158,53,72,1
74,27,46,53,140,152,148,5,32,123,1
69,27,51,159,44,34,139,18,83,43,1
74,133,17,159,129,24,33,3,93,37,0
59,27,158,137,140,74,92,50,53,37,1
152,92,46,9,10,76,33,25,137,43,1
76,135,141,137,43,157,33,145,93,10,1
138,33,145,23,43,45,27,46,32,15,0
152,135,39,53,44,76,70,31,93,10,1
138,27,25,9,21,152,135,158,93,140,1
74,109,46,93,85,76,70,5,159,66,0
138,70,145,53,160,26,33,46,93,10,0
56,70,31,32,21,28,135,5,53,43,0
34,33,158,93,160,152,135,49,14,66,1
34,148,145,93,66,74,27,39,14,10,1
138,70,17,53,43,45,135,158,93,10,0
52,33,21,53,43,74,27,100,93,37,0
76,33,97,159,21,74,135,145,93,123,0
74,148,17,53,160,38,135,145,104,21,0
6,27,39,9,21,74,133,8,14,10,1
38,70,145,93,37,152,92,25,104,127,0
152,135,8,159,10,2,27,158,93,43,0
2,27,14,53,37,74,33,39,9,66,0
74,70,145,93,37,28,27,8,14,15,1
76,33,25,93,160,28,135,17,53,40,1
76,33,145,9,43,12,27,25,32,160,1
74,133,21,23,15,76,135,141,64,10,1
12,27,17,53,85,76,70,145,137,10,0
2,132,21,159,15,28,139,99,93,43,0
6,103,49,159,10,74,70,31,93,43,0
6,148,141,83,43,2,92,145,53,10,0
59,133,49,93,140,51,139,39,23,43,0
2,135,38,93,44,131,70,141,137,43,0
74,135,127,9,10,13,70,46,137,140,1
76,10,17,93,27,2,148,3,9,43,1
74,70,46,53,43,152,148,20,137,140,0
74,27,145,75,43,152,135,46,93,140,1
34,33,39,159,140,74,27,145,9,43,1
2,86,158,75,43,152,70,145,93,160,1
138,27,31,93,51,34,7,46,53,43,0
12,135,46,53,10,76,70,145,93,140,0
36,27,158,93,43,56,135,49,53,140,1
67,135,46,53,10,76,92,5,93,160,1
6,135,49,53,10,76,70,14,93,43,0
12,86,31,104,127,74,135,145,93,43,1
152,135,141,93,66,81,33,145,53,43,1
38,148,100,137,140,34,135,25,53,85,1
2,135,46,53,37,138,70,31,93,140,0
138,33,25,104,127,12,70,145,32,140,0
2,27,158,143,66,28,70,39,53,43,1
74,27,31,53,43,2,133,38,9,21,1
24,152,39,53,51,28,70,145,93,43,1
28,92,25,93,37,76,27,97,53,140,1
74,27,145,137,43,59,132,39,53,37,1
24,135,46,53,51,74,33,39,32,43,0
2,133,145,93,140,74,135,46,53,72,1
28,132,145,93,140,2,27,8,53,160,1
152,70,101,53,140,51,27,158,93,37,1
74,33,159,141,66,76,27,46,14,43,1
152,33,39,159,44,76,27,72,32,43,1
28,33,158,159,44,74,139,145,14,43,1
76,70,158,25,15,2,135,49,32,43,0
12,33,8,68,64,76,132,65,93,44,1
47,135,138,21,123,67,92,49,93,37,0
56,27,25,93,21,28,148,8,137,5,1
55,70,25,68,140,24,152,20,104,43,0
56,133,46,9,21,2,135,8,104,43,1
138,109,145,159,10,12,70,17,53,43,0
12,135,25,159,43,138,70,46,93,10,1
74,27,145,32,43,2,135,25,9,21,1
36,27,72,93,40,2,33,100,104,127,0
74,70,46,93,140,38,27,5,14,10,0
152,133,38,159,10,36,27,8,93,66,1
157,135,158,53,15,24,33,46,93,85,0
52,92,97,93,10,157,73,72,53,43,1
152,70,20,83,43,38,27,17,75,10,0
100,33,94,14,10,2,152,38,32,43,1
74,27,145,53,129,28,92,72,93,140,0
28,27,158,32,10,12,135,141,104,21,0
74,33,46,53,44,83,27,145,159,10,0
76,135,31,53,10,2,33,46,32,43,1
59,135,38,93,66,76,70,102,53,10,1
74,135,31,93,66,36,70,49,53,10,0
67,33,49,104,160,2,70,145,93,43,1
38,58,17,53,43,152,33,46,9,21,0
138,27,72,53,43,67,92,25,93,140,1
74,70,100,93,43,2,135,39,137,140,0
2,148,46,32,140,157,27,21,9,10,1
74,139,141,79,140,45,109,145,53,85,1
86,27,145,159,129,81,33,39,53,43,1
38,70,31,79,40,74,86,145,104,140,1
76,92,17,93,37,55,152,46,53,160,0
74,135,46,53,43,52,70,145,32,15,1
76,27,38,93,43,67,148,46,159,160,1
74,70,39,53,10,12,135,145,137,43,1
39,70,46,53,37,74,27,17,104,160,0
145,152,59,93,66,138,148,17,32,15,1
2,70,101,159,43,74,33,46,93,10,1
22,27,46,14,10,138,33,39,93,44,0
38,133,145,159,10,76,33,17,93,43,1
74,33,46,53,37,38,70,101,93,43,0
76,92,141,159,10,67,132,46,53,37,1
56,33,3,53,44,13,27,8,9,43,0
138,27,5,159,37,67,92,17,83,66,0
52,33,49,159,129,63,27,38,9,21,0
28,27,8,142,140,1,135,158,93,121,1
28,139,8,93,10,12,27,158,143,43,1
74,27,46,14,43,152,135,5,54,66,0
28,2,145,93,140,59,132,46,53,37,1
26,135,46,9,129,2,133,49,137,21,1
56,135,17,9,68,6,33,46,137,21,1
152,27,46,93,43,45,2,145,71,10,1
76,133,127,137,43,28,27,17,32,140,0
61,27,17,62,68,56,33,46,137,117,1
74,139,46,68,64,28,132,17,53,85,0
76,92,17,159,10,74,148,46,143,43,1
28,70,39,53,140,41,27,72,93,66,1
24,139,157,93,160,36,135,138,53,37,0
51,148,145,53,37,152,92,46,14,43,1
2,70,38,9,140,148,92,25,32,85,1
152,27,46,53,21,127,19,2,9,10,1
12,27,25,53,140,126,132,38,93,37,1
24,27,105,9,21,59,135,101,14,66,1
152,70,46,9,15,52,135,49,137,43,1
2,148,46,53,37,24,92,8,93,123,0
34,70,46,53,160,1,135,17,143,66,1
28,133,145,93,43,52,135,101,159,10,0
138,92,145,68,21,67,148,46,32,129,1
74,135,145,53,123,28,132,38,137,140,0
152,135,46,104,127,74,33,38,9,10,0
28,33,46,104,90,74,70,39,32,66,1
45,135,8,83,43,74,133,46,159,10,0
56,27,97,53,51,74,135,46,137,10,1
74,132,119,93,62,157,16,117,99,10,0
36,27,145,159,87,28,148,17,93,72,1
28,92,17,93,21,45,70,49,53,140,0
1,16,117,93,37,52,7,119,56,68,0
152,27,25,56,68,51,2,145,93,40,0
138,27,97,75,43,152,148,145,14,15,0
138,27,141,32,43,152,70,145,54,160,0
2,70,46,75,43,76,92,25,53,10,0
28,135,46,9,21,45,70,5,93,43,1
76,148,158,75,160,56,19,145,93,43,1
41,109,8,93,5,24,148,21,53,10,0
36,33,46,93,121,2,27,100,53,37,0
74,148,46,93,117,83,33,145,53,160,0
159,150,5,93,10,152,135,145,53,160,0
76,27,31,53,160,2,33,82,9,21,1
51,135,46,159,129,28,33,21,53,43,1
138,135,46,9,85,38,70,8,53,129,0
152,135,145,159,10,38,86,46,93,43,1
1,148,97,159,51,74,27,145,14,15,0
52,152,46,93,140,28,12,5,53,37,0
93,109,2,145,15,45,135,49,53,66,0
51,27,97,32,10,59,73,145,14,43,0
6,12,60,53,43,33,16,145,93,10,1
34,70,158,159,43,74,33,145,14,10,1
76,27,31,32,66,67,70,38,9,21,1
152,33,145,54,10,74,135,39,32,51,1
74,70,158,9,10,138,135,17,53,66,1
2,33,3,32,37,24,135,46,93,21,1
74,152,46,93,37,38,96,8,159,43,1
74,148,46,93,37,59,135,17,159,66,1
133,152,141,14,43,55,135,62,53,140,0
138,70,46,93,44,67,92,145,32,43,1
74,109,145,93,10,36,70,38,32,43,1
56,2,145,159,51,152,70,158,14,43,1
74,148,49,93,140,52,27,46,53,160,0
152,70,5,75,10,12,33,8,93,43,1
138,92,145,14,43,152,135,158,93,160,1
74,33,158,53,44,152,70,145,32,10,0
34,135,25,75,10,152,70,46,93,140,0
152,27,8,75,43,74,148,145,14,10,0
74,27,8,75,43,39,148,5,53,10,0
52,135,158,93,43,76,148,145,75,10,1
152,135,46,93,129,38,133,31,75,160,0
72,135,97,93,43,74,92,8,75,66,0
28,133,31,93,10,2,135,39,75,66,0
152,70,5,14,66,76,2,46,75,10,1
138,148,3,14,160,67,70,49,32,140,1
52,135,5,75,43,2,70,38,93,15,0
56,16,46,159,43,152,80,31,93,15,1
72,133,24,93,21,39,27,83,64,156,0
55,148,17,159,10,74,139,72,83,43,0
21,133,8,83,15,24,135,17,159,43,0
74,16,100,159,43,83,139,21,53,10,1
74,152,59,64,5,157,47,20,45,68,1
2,135,8,83,43,76,139,145,93,160,0
51,92,97,79,37,145,6,135,93,43,1
8,135,59,68,6,94,2,39,101,51,1
74,139,145,4,43,83,150,25,93,84,1
28,2,5,93,140,52,135,46,53,66,1
56,70,17,75,66,24,103,158,23,43,0
39,135,5,93,44,74,27,46,14,129,1
152,135,105,93,160,76,2,3,32,43,1
76,109,145,93,15,12,70,46,75,10,1
39,27,138,93,21,63,6,131,68,125,0
28,133,25,159,10,12,135,112,104,43,1
76,27,9,21,51,24,118,106,23,43,1
47,135,141,54,10,76,133,117,53,37,1
152,133,46,32,43,34,139,25,53,10,1
